0.0000	-0.0000
0.0250	-0.2878
0.0500	-0.3844
0.0750	-0.4334
0.1000	-0.4634
0.1250	-0.4843
0.1500	-0.5001
0.1750	-0.5129
0.2000	-0.5240
0.2250	-0.5338
0.2500	-0.5430
0.2750	-0.5517
0.3000	-0.5601
0.3250	-0.5683
0.3500	-0.5765
0.3750	-0.5847
0.4000	-0.5929
0.4250	-0.6013
0.4500	-0.6099
0.4750	-0.6188
0.5000	-0.6279
0.5250	-0.6373
0.5500	-0.6467
0.5750	-0.6562
0.6000	-0.6656
0.6250	-0.6749
0.6500	-0.6840
0.6750	-0.6931
0.7000	-0.7020
0.7250	-0.7108
0.7500	-0.7198
0.7750	-0.7290
0.8000	-0.7386
0.8250	-0.7489
0.8500	-0.7596
0.8750	-0.7705
0.9000	-0.7811
0.9250	-0.7912
0.9500	-0.8003
0.9750	-0.8088
1.0000	-0.8170
1.0250	-0.8251
1.0500	-0.8336
1.0750	-0.8425
1.1000	-0.8515
1.1250	-0.8604
1.1500	-0.8690
1.1750	-0.8769
1.2000	-0.8841
1.2250	-0.8903
1.2500	-0.8955
1.2750	-0.8996
1.3000	-0.9024
1.3250	-0.9043
1.3500	-0.9055
1.3750	-0.9064
1.4000	-0.9071
1.4250	-0.9082
1.4500	-0.9101
1.4750	-0.9134
1.5000	-0.9187
1.5250	-0.9262
1.5500	-0.9348
1.5750	-0.9428
1.6000	-0.9486
1.6250	-0.9505
1.6500	-0.9481
1.6750	-0.9428
1.7000	-0.9365
1.7250	-0.9310
1.7500	-0.9278
1.7750	-0.9267
1.8000	-0.9256
1.8250	-0.9227
1.8500	-0.9161
1.8750	-0.9048
1.9000	-0.8905
1.9250	-0.8757
1.9500	-0.8629
1.9750	-0.8544
2.0000	-0.8497
2.0250	-0.8446
2.0500	-0.8346
2.0750	-0.8152
2.1000	-0.7826
2.1250	-0.7376
2.1500	-0.6833
2.1750	-0.6231
2.2000	-0.5598
2.2250	-0.4946
2.2500	-0.4224
2.2750	-0.3375
2.3000	-0.2342
2.3250	-0.1069
2.3500	0.0438
2.3750	0.2122
2.4000	0.3922
2.4250	0.5778
2.4500	0.7625
2.4750	0.9368
2.5000	1.0903
2.5250	1.2126
2.5500	1.2933
2.5750	1.3275
2.6000	1.3194
2.6250	1.2740
2.6500	1.1965
2.6750	1.0926
2.7000	0.9723
2.7250	0.8489
2.7500	0.7356
2.7750	0.6456
2.8000	0.5883
2.8250	0.5592
2.8500	0.5510
2.8750	0.5561
2.9000	0.5671
2.9250	0.5790
2.9500	0.5894
2.9750	0.5962
3.0000	0.5971
3.0250	0.5904
3.0500	0.5770
3.0750	0.5588
3.1000	0.5380
3.1250	0.5166
3.1500	0.4952
3.1750	0.4706
3.2000	0.4395
3.2250	0.3981
3.2500	0.3432
3.2750	0.2752
3.3000	0.1983
3.3250	0.1166
3.3500	0.0341
3.3750	-0.0452
3.4000	-0.1189
3.4250	-0.1851
3.4500	-0.2419
3.4750	-0.2871
3.5000	-0.3208
3.5250	-0.3455
3.5500	-0.3643
3.5750	-0.3802
3.6000	-0.3959
3.6250	-0.4118
3.6500	-0.4267
3.6750	-0.4393
3.7000	-0.4485
3.7250	-0.4534
3.7500	-0.4551
3.7750	-0.4550
3.8000	-0.4544
3.8250	-0.4548
3.8500	-0.4568
3.8750	-0.4605
3.9000	-0.4658
3.9250	-0.4726
3.9500	-0.4808
3.9750	-0.4885
4.0000	-0.4934
4.0250	-0.4930
4.0500	-0.4852
4.0750	-0.4689
4.1000	-0.4466
4.1250	-0.4216
4.1500	-0.3967
4.1750	-0.3750
4.2000	-0.3572
4.2250	-0.3424
4.2500	-0.3296
4.2750	-0.3178
4.3000	-0.3058
4.3250	-0.2918
4.3500	-0.2737
4.3750	-0.2493
4.4000	-0.2166
4.4250	-0.1755
4.4500	-0.1295
4.4750	-0.0820
4.5000	-0.0368
4.5250	0.0028
4.5500	0.0366
4.5750	0.0663
4.6000	0.0933
4.6250	0.1194
