3.3000	0.1551
3.3250	0.0716
3.3500	-0.0125
3.3750	-0.0933
3.4000	-0.1683
3.4250	-0.2355
3.4500	-0.2930
3.4750	-0.3388
3.5000	-0.3728
3.5250	-0.3976
3.5500	-0.4163
3.5750	-0.4319
3.6000	-0.4472
3.6250	-0.4625
3.6500	-0.4767
3.6750	-0.4884
3.7000	-0.4965
3.7250	-0.5002
3.7500	-0.5006
3.7750	-0.4990
3.8000	-0.4969
3.8250	-0.4956
3.8500	-0.4958
3.8750	-0.4977
3.9000	-0.5010
3.9250	-0.5059
3.9500	-0.5119
3.9750	-0.5175
4.0000	-0.5202
4.0250	-0.5175
4.0500	-0.5073
4.0750	-0.4885
4.1000	-0.4637
4.1250	-0.4361
4.1500	-0.4086
4.1750	-0.3843
4.2000	-0.3639
4.2250	-0.3466
4.2500	-0.3312
4.2750	-0.3169
4.3000	-0.3025
4.3250	-0.2860
4.3500	-0.2655
4.3750	-0.2386
4.4000	-0.2035
4.4250	-0.1600
4.4500	-0.1116
4.4750	-0.0619
4.5000	-0.0144
4.5250	0.0273
4.5500	0.0632
4.5750	0.0947
4.6000	0.1235
4.6250	0.1513
4.6500	0.1791
4.6750	0.2063
4.7000	0.2319
4.7250	0.2548
4.7500	0.2742
4.7750	0.2901
4.8000	0.3044
4.8250	0.3187
4.8500	0.3347
4.8750	0.3539
4.9000	0.3745
4.9250	0.3938
4.9500	0.4090
4.9750	0.4173
5.0000	0.4174
5.0250	0.4113
5.0500	0.4015
5.0750	0.3903
5.1000	0.3802
5.1250	0.3717
5.1500	0.3640
5.1750	0.3560
5.2000	0.3471
5.2250	0.3367
5.2500	0.3272
5.2750	0.3212
5.3000	0.3218
5.3250	0.3317
5.3500	0.3494
5.3750	0.3670
5.4000	0.3761
5.4250	0.3683
5.4500	0.3363
5.4750	0.2842
5.5000	0.2222
5.5250	0.1605
5.5500	0.1093
5.5750	0.0753
5.6000	0.0543
5.6250	0.0398
5.6500	0.0259
5.6750	0.0064
5.7000	-0.0209
5.7250	-0.0540
5.7500	-0.0907
5.7750	-0.1290
5.8000	-0.1667
5.8250	-0.2010
5.8500	-0.2288
5.8750	-0.2471
5.9000	-0.2530
5.9250	-0.2468
5.9500	-0.2356
5.9750	-0.2272
6.0000	-0.2294
6.0250	-0.2492
6.0500	-0.2834
6.0750	-0.3212
6.1000	-0.3515
6.1250	-0.3636
6.1500	-0.3505
6.1750	-0.3206
6.2000	-0.2862
6.2250	-0.2594
6.2500	-0.2521
6.2750	-0.2667
6.3000	-0.2925
6.3250	-0.3178
6.3500	-0.3311
6.3750	-0.3225
6.4000	-0.2945
6.4250	-0.2565
6.4500	-0.2177
6.4750	-0.1872
6.5000	-0.1704
6.5250	-0.1632
6.5500	-0.1595
6.5750	-0.1537
6.6000	-0.1402
6.6250	-0.1184
6.6500	-0.0921
6.6750	-0.0656
6.7000	-0.0428
6.7250	-0.0269
6.7500	-0.0169
6.7750	-0.0099
6.8000	-0.0032
6.8250	0.0059
6.8500	0.0190
6.8750	0.0360
6.9000	0.0568
6.9250	0.0810
6.9500	0.1082
6.9750	0.1376
7.0000	0.1678
7.0250	0.1972
7.0500	0.2247
7.0750	0.2486
7.1000	0.2668
7.1250	0.2769
7.1500	0.2767
7.1750	0.2640
7.2000	0.2399
7.2250	0.2097
7.2500	0.1791
7.2750	0.1533
7.3000	0.1370
7.3250	0.1297
7.3500	0.1284
7.3750	0.1300
7.4000	0.1317
7.4250	0.1314
7.4500	0.1286
7.4750	0.1232
7.5000	0.1150
7.5250	0.1040
7.5500	0.0902
7.5750	0.0744
7.6000	0.0568
7.6250	0.0380
7.6500	0.0187
7.6750	0.0007
7.7000	-0.0140
7.7250	-0.0234
7.7500	-0.0254
7.7750	-0.0203
7.8000	-0.0119
7.8250	-0.0044
7.8500	-0.0016
7.8750	-0.0070
7.9000	-0.0192
7.9250	-0.0338
7.9500	-0.0465
7.9750	-0.0530
8.0000	-0.0508
8.0250	-0.0420
8.0500	-0.0301
8.0750	-0.0182
8.1000	-0.0094
8.1250	-0.0052
8.1500	-0.0052
8.1750	-0.0091
8.2000	-0.0164
8.2250	-0.0265
8.2500	-0.0374
8.2750	-0.0463
8.3000	-0.0507
8.3250	-0.0482
8.3500	-0.0383
8.3750	-0.0248
8.4000	-0.0122
8.4250	-0.0047
8.4500	-0.0060
8.4750	-0.0156
8.5000	-0.0291
8.5250	-0.0424
8.5500	-0.0517
8.5750	-0.0540
8.6000	-0.0505
8.6250	-0.0435
8.6500	-0.0353
8.6750	-0.0281
8.7000	-0.0235
8.7250	-0.0229
8.7500	-0.0276
8.7750	-0.0387
8.8000	-0.0567
8.8250	-0.0783
8.8500	-0.0975
8.8750	-0.1085
8.9000	-0.1064
8.9250	-0.0884
8.9500	-0.0598
8.9750	-0.0271
9.0000	0.0039
9.0250	0.0276
9.0500	0.0419
9.0750	0.0483
9.1000	0.0484
9.1250	0.0436
9.1500	0.0352
9.1750	0.0246
9.2000	0.0126
9.2250	0.0004
9.2500	-0.0112
9.2750	-0.0213
9.3000	-0.0286
9.3250	-0.0319
9.3500	-0.0302
9.3750	-0.0226
9.4000	-0.0101
9.4250	0.0049
9.4500	0.0203
9.4750	0.0342
9.5000	0.0450
9.5250	0.0523
9.5500	0.0559
9.5750	0.0558
9.6000	0.0520
9.6250	0.0451
9.6500	0.0367
9.6750	0.0286
9.7000	0.0221
9.7250	0.0183
9.7500	0.0167
9.7750	0.0162
9.8000	0.0155
9.8250	0.0138
9.8500	0.0106
9.8750	0.0068
9.9000	0.0032
9.9250	0.0008
9.9500	-0.0000
9.9750	0.0008
10.0000	0.0021
10.0250	0.0030
10.0500	0.0029
10.0750	0.0012
10.1000	-0.0014
10.1250	-0.0044
10.1500	-0.0070
10.1750	-0.0087
10.2000	-0.0093
10.2250	-0.0091
10.2500	-0.0082
10.2750	-0.0068
10.3000	-0.0052
10.3250	-0.0037
10.3500	-0.0024
10.3750	-0.0017
10.4000	-0.0016
10.4250	-0.0022
10.4500	-0.0031
10.4750	-0.0037
10.5000	-0.0039
10.5250	-0.0034
10.5500	-0.0023
10.5750	-0.0012
10.6000	-0.0003
10.6250	0.0001
10.6500	0.0000
10.6750	-0.0003
10.7000	-0.0005
10.7250	-0.0006
10.7500	-0.0005
10.7750	-0.0003
10.8000	-0.0000
10.8250	0.0002
10.8500	0.0002
10.8750	0.0002
10.9000	0.0001
10.9250	0.0000
10.9500	0.0000
10.9750	0.0000
11.0000	0.0000
